year,month,region,province,thai_visitors,foreign_visitors,income_from_thai_visitors,income_from_foreign_visitors
2565,มีนาคม,ภาคเหนือ,เชียงราย,365029.00,4674.00,2415.90,46.01
2565,มีนาคม,ภาคเหนือ,เชียงใหม่,630195.00,21521.00,4121.92,172.68
2565,มีนาคม,ภาคเหนือ,พิจิตร,49317.00,89.00,78.12,0.20
2565,มีนาคม,ภาคเหนือ,นครสวรรค์,120309.00,861.00,264.93,2.80
2565,มีนาคม,ภาคเหนือ,ตาก,111979.00,125.00,316.02,0.51
2565,มีนาคม,ภาคเหนือ,พิษณุโลก,190955.00,1406.00,417.87,3.96
2565,มีนาคม,ภาคเหนือ,พะเยา,77083.00,1829.00,128.05,4.36
2565,มีนาคม,ภาคเหนือ,เพชรบูรณ์,147119.00,1926.00,416.07,5.65
2565,มีนาคม,ภาคเหนือ,แพร่,75046.00,693.00,133.92,1.47
2565,มีนาคม,ภาคเหนือ,ลำปาง,96209.00,663.00,255.81,2.65
2565,มีนาคม,ภาคเหนือ,ลำพูน,64344.00,1798.00,85.12,2.98
2565,มีนาคม,ภาคเหนือ,แม่ฮ่องสอน,69703.00,4654.00,258.69,23.02
2565,มีนาคม,ภาคเหนือ,อุตรดิตถ์,56018.00,270.00,82.56,0.59
2565,มีนาคม,ภาคเหนือ,อุทัยธานี,54091.00,0.00,82.78,0.00
2565,มีนาคม,ภาคเหนือ,สุโขทัย,56881.00,1456.00,125.94,3.75
2565,มีนาคม,ภาคเหนือ,น่าน,100785.00,1809.00,244.70,8.92
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,51215.00,99.00,47.04,0.32
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,254668.00,1191.00,617.85,3.38
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,91948.00,186.00,126.97,0.35
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,นครพนม,107416.00,721.00,142.34,1.58
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,460932.00,2320.00,683.51,4.91
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,206553.00,592.00,438.86,1.05
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,35536.00,241.00,40.82,0.68
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,125959.00,852.00,166.84,2.23
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,47598.00,185.00,62.07,0.46
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,เลย,127128.00,588.00,241.62,1.75
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,85656.00,87.00,100.66,0.18
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,62594.00,194.00,104.08,0.37
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,หนองคาย,135035.00,1393.00,188.38,2.52
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,54084.00,331.00,66.25,0.64
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,213774.00,1092.00,420.66,3.37
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,171867.00,181.00,223.13,0.34
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,สกลนคร,113588.00,309.00,117.74,0.82
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,ยโสธร,31187.00,46.00,29.33,0.09
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,อำนาจเจริญ,15939.00,32.00,15.85,0.06
2565,มีนาคม,ภาคตะวันออกเฉียงเหนือ,หนองบัวลำภู,20901.00,28.00,15.55,0.02
2565,เมษายน,ภาคกลาง,กรุงเทพมหานคร,2552838.00,249795.00,13098.35,4543.89
2565,เมษายน,ภาคกลาง,ลพบุรี,372166.00,206.00,409.01,0.26
2565,เมษายน,ภาคกลาง,พระนครศรีอยุธยา,619019.00,8374.00,933.28,17.19
2565,เมษายน,ภาคกลาง,สระบุรี,331170.00,461.00,504.46,0.65
2565,เมษายน,ภาคกลาง,ชัยนาท,71460.00,48.00,90.60,0.04
2565,เมษายน,ภาคกลาง,นครปฐม,235156.00,219.00,309.18,0.57
2565,เมษายน,ภาคกลาง,สิงห์บุรี,56924.00,87.00,70.16,0.17
2565,เมษายน,ภาคกลาง,อ่างทอง,64111.00,0.00,59.74,0.00
2565,เมษายน,ภาคกลาง,นนทบุรี,161320.00,676.00,198.80,0.85
2565,เมษายน,ภาคกลาง,ปทุมธานี,100543.00,685.00,127.33,1.05
2565,เมษายน,ภาคกลาง,สมุทรปราการ,141968.00,19242.00,206.43,25.15
2565,เมษายน,ภาคกลาง,สมุทรสาคร,51106.00,78.00,65.25,0.15
2565,เมษายน,ภาคกลาง,ฉะเชิงเทรา,390826.00,234.00,425.28,0.21
2565,เมษายน,ภาคตะวันตก,ราชบุรี,139200.00,900.00,162.61,2.38
2565,เมษายน,ภาคตะวันตก,กาญจนบุรี,974480.00,4249.00,1752.57,14.58
2565,เมษายน,ภาคตะวันตก,สมุทรสงคราม,338924.00,1080.00,340.21,2.00
2565,เมษายน,ภาคตะวันตก,สุพรรณบุรี,287183.00,427.00,349.18,0.53
2565,เมษายน,ภาคตะวันตก,เพชรบุรี,769101.00,2404.00,2069.82,8.79
2565,เมษายน,ภาคตะวันตก,ประจวบคีรีขันธ์,789036.00,6470.00,2561.95,59.96
2565,เมษายน,ภาคตะวันออก,ชลบุรี,1012390.00,26868.00,5920.29,381.52
2565,เมษายน,ภาคตะวันออก,จันทบุรี,118776.00,792.00,390.72,1.65
2565,เมษายน,ภาคตะวันออก,ตราด,116510.00,3631.00,769.62,19.17
2565,เมษายน,ภาคตะวันออก,นครนายก,117000.00,78.00,264.99,0.22
2565,เมษายน,ภาคตะวันออก,ปราจีนบุรี,86858.00,202.00,232.26,0.75
2565,เมษายน,ภาคตะวันออก,ระยอง,173257.00,7318.00,608.30,18.90
2565,เมษายน,ภาคตะวันออก,สระแก้ว,90651.00,355.00,275.84,0.99
2565,เมษายน,ภาคใต้,ภูเก็ต,181975.00,120317.00,1384.27,6763.40
2565,เมษายน,ภาคใต้,พัทลุง,34899.00,0.00,46.05,0.00
2565,เมษายน,ภาคใต้,ตรัง,87403.00,489.00,348.61,1.71
2565,เมษายน,ภาคใต้,ระนอง,38666.00,533.00,98.28,1.70
2565,เมษายน,ภาคใต้,ชุมพร,86457.00,154.00,273.44,0.45
2565,เมษายน,ภาคใต้,ปัตตานี,15463.00,0.00,40.26,0.00
2565,เมษายน,ภาคใต้,ยะลา,65938.00,0.00,133.16,0.00
2565,เมษายน,ภาคใต้,นครศรีธรรมราช,138969.00,148.00,410.98,0.50
2565,เมษายน,ภาคใต้,นราธิวาส,21117.00,0.00,43.04,0.00
2565,เมษายน,ภาคใต้,กระบี่,131218.00,21730.00,1381.42,147.49
2565,เมษายน,ภาคใต้,สงขลา,135441.00,2753.00,780.09,20.40
2565,เมษายน,ภาคใต้,พังงา,88426.00,35336.00,291.53,295.84
2565,เมษายน,ภาคใต้,สุราษฎร์ธานี,229822.00,54198.00,1517.75,710.92
2565,เมษายน,ภาคใต้,สตูล,146457.00,1558.00,585.46,6.73
2565,เมษายน,ภาคเหนือ,กำแพงเพชร,69613.00,846.00,115.70,1.67
2565,เมษายน,ภาคเหนือ,เชียงราย,366843.00,5030.00,2370.18,52.52
2565,เมษายน,ภาคเหนือ,เชียงใหม่,677236.00,21808.00,4474.67,180.06
2565,เมษายน,ภาคเหนือ,พิจิตร,58736.00,59.00,91.48,0.15
2565,เมษายน,ภาคเหนือ,นครสวรรค์,134398.00,1076.00,306.58,3.56
2565,เมษายน,ภาคเหนือ,ตาก,117828.00,139.00,338.95,0.58
2565,เมษายน,ภาคเหนือ,พิษณุโลก,204107.00,1627.00,471.46,4.28
2565,เมษายน,ภาคเหนือ,พะเยา,78973.00,2317.00,142.51,5.73
2565,เมษายน,ภาคเหนือ,เพชรบูรณ์,155598.00,2133.00,456.70,6.36
2565,เมษายน,ภาคเหนือ,แพร่,102301.00,679.00,197.02,1.46
2565,เมษายน,ภาคเหนือ,ลำปาง,121105.00,705.00,302.27,2.83
2565,เมษายน,ภาคเหนือ,ลำพูน,93474.00,1945.00,106.83,3.70
2565,เมษายน,ภาคเหนือ,แม่ฮ่องสอน,66240.00,4428.00,253.34,22.53
2565,เมษายน,ภาคเหนือ,อุตรดิตถ์,72548.00,207.00,91.48,0.44
2565,เมษายน,ภาคเหนือ,อุทัยธานี,80632.00,0.00,112.57,0.00
2565,เมษายน,ภาคเหนือ,สุโขทัย,64095.00,1798.00,131.78,4.71
2565,เมษายน,ภาคเหนือ,น่าน,104184.00,1702.00,225.34,8.17
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,กาฬสินธุ์,53433.00,110.00,50.41,0.36
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,ขอนแก่น,263496.00,1246.00,677.94,3.69
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,ชัยภูมิ,99462.00,212.00,141.22,0.43
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,นครพนม,110787.00,781.00,147.97,1.87
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,นครราชสีมา,510381.00,3624.00,812.72,10.96
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,บุรีรัมย์,218783.00,615.00,468.72,1.34
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,มหาสารคาม,46687.00,278.00,56.67,0.80
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,มุกดาหาร,130985.00,960.00,176.51,2.53
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,ร้อยเอ็ด,50658.00,219.00,66.57,0.57
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,เลย,133767.00,599.00,250.19,1.90
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,ศรีสะเกษ,75811.00,80.00,85.98,0.16
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,สุรินทร์,66347.00,205.00,118.91,0.43
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,หนองคาย,139395.00,1478.00,202.97,2.74
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,บึงกาฬ,59029.00,345.00,76.13,0.70
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,อุดรธานี,227675.00,1155.00,451.40,3.73
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,อุบลราชธานี,175291.00,240.00,242.99,0.58
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,สกลนคร,118306.00,355.00,158.26,1.00
2565,เมษายน,ภาคตะวันออกเฉียงเหนือ,ยโสธร,32830.00,56.00,31.37,0.11
